spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3COS5kuid5EKAfN2klE84V,Northside,Sosa La M,7,0,43,AT,2/28/25,67,TRUE,153082,1789,2/21/25,0.735,0.551,11,-9.5,0,0.31,0.0212,2.73E-05,0.169,0.151,142.061,4
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,8,0,-2,AT,2/28/25,79,TRUE,190427,From Zero,11/15/24,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,9,1,-2,AT,2/28/25,92,TRUE,166300,The Secret of Us (Deluxe),10/18/24,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,10,-1,-2,AT,2/28/25,83,FALSE,186964,Ordinary,2/7/25,0.446,0.682,2,-6.229,1,0.0497,0.739,9.51E-06,0.0562,0.382,112.252,4
3FjK86616FbluOfTxNK2gY,A N X I E T Y (feat. Doechii),"Sleepy Hallow, Doechii",11,6,39,AT,2/28/25,70,TRUE,148928,Boy Meets World,9/15/23,0.931,0.401,0,-8.756,1,0.158,0.399,2.05E-06,0.266,0.613,128.871,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,12,-1,-7,AT,2/28/25,92,TRUE,274192,Not Like Us,5/4/24,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,13,-1,-2,AT,2/28/25,89,FALSE,223398,Abracadabra,2/3/25,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,14,-1,-4,AT,2/28/25,94,FALSE,210373,HIT ME HARD AND SOFT,5/17/24,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,15,0,-3,AT,2/28/25,84,TRUE,284066,This Wasn't Meant For You Anyway,6/21/24,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
7CwJ8o9FdExCbIuLCnsHK8,Angels Sippen Mashup,"Der Heimer, Symba, SDP",16,34,34,AT,2/28/25,0,FALSE,128780,Angels Sippen Mashup,2/9/25,0.67,0.645,8,-7.001,1,0.055,0.089,0,0.0686,0.429,82.033,4
69yw1KhYUuGwUbOImS0jju,Verwandtschaftstreffen,RIAN,17,4,-4,AT,2/28/25,63,FALSE,165661,Verwandtschaftstreffen,6/27/24,0.951,0.634,5,-7.718,0,0.0638,0.527,0,0.0981,0.957,133.994,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",18,-2,-9,AT,2/28/25,90,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/18,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
