Country,Country Code,Time,Time Code,"GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effective Exchange Rate,,,, [NEER]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]"
Bulgaria,BGR,2025Q1,2025Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2025M03,2025M03,..,..,..,..,..,..,..,..,1.813423077,..,..,208.1476691,157.5897877,..,..,..,..,..,..,1.813423077,1.813423077,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2024Q4,2024Q4,17657.50714,28272.25745,..,..,14107.98435,13735.20869,..,..,..,35892.1951,51859.12169,..,..,..,..,..,..,..,..,..,..,..,..,11222.4,11299.77965,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2024Q3,2024Q3,17491.91499,28533.00231,..,10012.53458,13534.42367,13617.77485,1.40945591,..,..,35555.598,50795.03869,..,..,..,..,..,..,..,..,..,..,..,..,12071.8,12066.6221,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2024Q2,2024Q2,17350.40357,27767.21628,..,16591.12728,13377.04502,13564.52253,0.8122683907,..,..,35267.9495,50455.57822,..,..,..,..,..,..,..,..,..,..,..,..,11913.7,11756.40945,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2024Q1,2024Q1,17216.37762,27423.89365,..,13193.21778,12845.94136,12939.60049,0.9834810175,..,..,34995.5166,49387.92476,..,..,..,..,..,..,..,..,..,..,..,..,11299.3,11361.82838,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,2025M01,2025M01,..,..,..,..,..,..,..,..,1.889608696,..,..,206.1405617,149.5441357,..,..,..,3.737184597,163.4427643,163.2413448,1.889608696,1.889608696,..,..,..,..,..,..,1219417349,1291306721,..,..,..,..,..,41571.61,5.36
Bulgaria,BGR,2025M02,2025M02,..,..,..,..,..,..,..,..,1.8775,..,..,207.3886622,151.4287553,..,..,..,4.032814415,163.8273203,164.1840697,1.8775,1.8775,..,..,..,..,..,..,..,..,..,..,..,..,..,40407.32,..
Bulgaria,BGR,2025,2025,..,..,..,..,..,..,..,..,1.860177258,..,..,207.225631,152.8542262,..,..,..,3.175155131,163.6350423,163.7127073,1.860177258,1.860177258,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.36
