spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1o0qlusiY9LdkWtPxgybVs,Щото е маймуна,"Krisko, TuFo",36,1,14,BG,2/28/25,39,TRUE,217245,Krisko 2007 - 2009,2/1/23,0.89,0.68,0,-5.856,1,0.289,0.196,0,0.288,0.939,80.02,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,37,2,1,BG,2/28/25,94,FALSE,210373,HIT ME HARD AND SOFT,5/17/24,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",38,-5,-14,BG,2/28/25,91,TRUE,220690,GNX,11/22/24,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
3AyQkHqh5cENWthtwRL6oS,Монопол,"Galin, Konstantin",39,-7,-10,BG,2/28/25,41,FALSE,160879,Монопол,11/3/23,0.637,0.943,7,-5.332,1,0.0709,0.03,0,0.268,0.444,91.037,4
46iEOpz4CimiWRbX9KaJNB,Мания,"VANE$$A, Alisia",40,10,-1,BG,2/28/25,41,FALSE,188571,Мания,10/28/24,0.696,0.912,8,-3.672,0,0.147,0.0701,0,0.213,0.831,76.99,4
541sN2qNfIlllGn9nGOQoC,Revolving door,Tate McRae,41,0,9,BG,2/28/25,79,TRUE,180032,So Close To What,2/21/25,0.452,0.737,6,-6.22,1,0.27,0.354,0,0.105,0.179,147.822,4
0FQVI0C86ASSO1TW4YIoUG,Бавария,"VANE$$A, Konstantin",42,8,-9,BG,2/28/25,40,FALSE,197030,Бавария,11/18/23,0.683,0.958,5,-2.929,0,0.0804,0.303,7.81E-05,0.101,0.897,172.083,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",43,5,5,BG,2/28/25,87,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),6/23/23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31E-06,0.151,0.19,84.828,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",44,6,1,BG,2/28/25,80,FALSE,214000,I Adore You (feat. Daecolm),7/19/24,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
1rLpf280OicMHgkl6SfGHG,Башмайсторска,"Billy Hlapeto, Lexus, Dim4ou",45,2,5,BG,2/28/25,39,FALSE,187333,Башмайсторска,5/16/12,0.766,0.794,6,-6.257,0,0.204,0.277,0,0.0843,0.681,90.027,4
5whMzbUxj5DXoie9aiVb0O,Ne me zasluzhavash,"Konstantin, Emanuela",46,4,4,BG,2/28/25,40,FALSE,213913,Dokato sartseto bie,1/1/12,0.73,0.878,5,-2.842,0,0.0699,0.0209,0,0.0849,0.841,92.037,4
1VN1sfcpaC7y7dimb0ZihK,Мама миа,"Medi, Selina",47,2,3,BG,2/28/25,41,FALSE,186666,Мама миа,5/2/24,0.628,0.886,1,-4.775,0,0.0388,0.068,0,0.31,0.9,152.995,4
772ARvmnEjryug7ce0lRAF,Филм за нас,"Tsvetelina Yaneva, Medi",48,-8,-25,BG,2/28/25,42,FALSE,181304,Филм за нас,12/27/21,0.565,0.871,6,-4.698,0,0.114,0.0922,0,0.0386,0.661,184.168,4
1SF5ZAO1oUSduw2lHschoA,От кеф да умирам,"Dessita, SIMONA",49,-3,-5,BG,2/28/25,40,FALSE,240937,От кеф да умирам,7/22/23,0.56,0.929,1,-4.004,0,0.199,0.192,0,0.277,0.814,127.781,4
6eACv4nBj96TX5OjJW5QkO,"Честито, скъпи!",Ivayla,50,-7,-13,BG,2/28/25,39,FALSE,205263,"Честито, скъпи!",12/8/24,0.733,0.809,0,-4.361,0,0.223,0.201,0,0.0835,0.751,151.979,4
